SEQUENS,CZERFAM95,MK_KHARK,AC_KHARK,MK_QIAN,AC_QIAN,NAME,AUTHOR
7931,APIACEAE,SY,313,SY,313,Anthriscus aemula,(Woronow) Schischk.
7457,APIACEAE,SY,313,SY,313,Anthriscus nemorosa,(Bieb.) Spreng.
7996,APIACEAE,SY,313,SY,313,Anthriscus sylvestris ssp. aemula,(Woronow) Soo
7800,APIACEAE,SY,313,SY,313,Anthriscus sylvestris var. nemorosa,(Bieb.) Trautv.
6562,APIACEAE,SY,313,SY,313,Chaerophyllum nemorosum,Bieb.
4409,APIACEAE,SY,313,SY,313,Chaerophyllum sylvestre,L.
314,POACEAE,AC,314,AC,314,Apera intermedia,Hack.
315,POACEAE,AC,315,AC,315,Apera spica-venti,(L.) Beauv.
4410,POACEAE,SY,315,SY,315,Agrostis spica-venti,L.
316,RANUNCULACEAE,AC,316,AC,316,Aquilegia amurensis,Kom.
318,RANUNCULACEAE,AC,318,AC,318,Aquilegia flabellata,Siebold et Zucc.
319,RANUNCULACEAE,AC,319,AC,319,Aquilegia ochotensis,Worosch.
320,RANUNCULACEAE,AC,320,AC,320,Aquilegia oxysepala,Trautv. et Mey.
4411,RANUNCULACEAE,SY,320,MS,320,Aquilegia buergeriana var. oxycepala,(Trautv. et Mey.) Kitam.
321,RANUNCULACEAE,AC,321,AC,321,Aquilegia parviflora,Ledeb.
322,RANUNCULACEAE,AC,322,AC,322,Aquilegia turczaninovii,R.Kam. et Gubanov
4412,RANUNCULACEAE,SY,322,SY,322,Aquilegia leptoceras,Fisch. et Mey.
323,RANUNCULACEAE,AC,323,AC,323,Aquilegia viridiflora,Pall.
324,RANUNCULACEAE,AC,324,AC,324,Aquilegia vulgaris,L.
325,BRASSICACEAE,AC,325,AC,325,Arabidopsis bursifolia,(DC.) Botsch.
4413,BRASSICACEAE,SY,325,SY,325,Nasturtium bursifolium,DC.
326,BRASSICACEAE,AC,326,AC,326,Arabis hirsuta,(L.) Scop.
7458,BRASSICACEAE,SY,326,SY,326,Arabis picnocarpa,Hopkins
4414,BRASSICACEAE,SY,326,SY,326,Turritis hirsuta,L.
327,BRASSICACEAE,AC,327,AC,327,Arabis pendula,L.
328,BRASSICACEAE,AC,328,AC,328,Arabis stelleri,DC.
330,DRYOPTERIDACEAE,AC,330,AC,330,Arachniodes mutica,(Franch. et Savat.) Ohwi
4415,DRYOPTERIDACEAE,SY,330,SY,330,Aspidium multicum,Franch. et Savat.
7459,DRYOPTERIDACEAE,SY,330,SY,330,Leptorumohra multica,(Franch. et Savat.) Czer.
6564,DRYOPTERIDACEAE,SY,330,SY,330,Rumohra multica,(Franch. et Savat.) Ching
331,ARALIACEAE,AC,331,AC,331,Aralia continentalis,Kitag.
332,ARALIACEAE,AC,332,AC,332,Aralia cordata,Thunb.
4416,ARALIACEAE,SY,332,SY,332,Aralia schmidtii,Pojark.
333,ARALIACEAE,AC,333,AC,333,Aralia elata,(Miq.) Seem.
6565,ARALIACEAE,SY,333,SY,333,Aralia mandshurica,Rupr. et Maxim.
4417,ARALIACEAE,SY,333,SY,333,Dimorphanthus elatus,Miq.
335,POACEAE,AC,335,AC,335,Arctagrostis latifolia,(R.Br.) Griseb.
6567,POACEAE,SY,335,SY,335,Arctagrostis anadyrensis,V.Vassil.
4419,POACEAE,SY,335,SY,335,Colpodium latifolium,R.Br.
336,ASTERACEAE,AC,336,AC,336,Arctanthemum arcticum,(L.) Tzvel.
4420,ASTERACEAE,SY,336,SY,336,Chrysanthemum arcticum,L.
337,ERICACEAE,AC,337,AC,337,Arcterica nana,(Maxim.) Makino
4421,ERICACEAE,SY,337,SY,337,Andromeda nana,Maxim.
338,ASTERACEAE,AC,338,AC,338,Arctium X ambiguum,(Celak.) Nym.
339,ASTERACEAE,AC,339,AC,339,Arctium lappa,L.
340,ASTERACEAE,AC,340,AC,340,Arctium minus,(Hill) Bernh.
4422,ASTERACEAE,SY,340,SY,340,Lappa minor,Hill
341,ASTERACEAE,AC,341,AC,341,Arctium tomentosum,Mill.
343,POACEAE,AC,343,AC,343,Arctophila fulva,(Trin.) Anderss.
4423,POACEAE,SY,343,SY,343,Poa fulva,Trin.
346,ERICACEAE,AC,346,AC,346,Arctostaphylos uva-ursi,(L.) Spreng.
4426,ERICACEAE,SY,346,SY,346,Arbutus uva-ursi,L.
350,CARYOPHYLLACEAE,AC,350,AC,350,Arenaria longipedunculata,Hult.
351,CARYOPHYLLACEAE,AC,351,AC,351,Arenaria merckioides,Maxim.
352,CARYOPHYLLACEAE,AC,352,AC,352,Arenaria redowskii,Cham. et Schlecht.
353,CARYOPHYLLACEAE,AC,353,AC,353,Arenaria serpyllifolia,L.
354,BORAGINACEAE,AC,354,AC,354,Argusia sibirica,(L.) Dandy
7462,BORAGINACEAE,SY,354,SY,354,Argusia messerschmidia,Stev.
6569,BORAGINACEAE,SY,354,SY,354,Messerschmidia sibirica,(L.) L.
4428,BORAGINACEAE,SY,354,SY,354,Tournefortia sibirica,L.
355,ARACEAE,AC,355,AC,355,Arisaema amurense,Maxim.
356,ARACEAE,AC,356,AC,356,Arisaema japonicum,Blume
361,ARACEAE,AC,361,AC,361,Arisaema sadoense,Nakai
4434,ARACEAE,SY,361,SY,361,Arisaema ovale var. sadoense,(Nakai) Murata
362,ARISTOLOCHIACEAE,AC,362,AC,362,Aristolochia contorta,Bunge
367,LIMONIACEAE,AC,367,AC,367,Armeria maritima,(Mill.) Willd.
7463,LIMONIACEAE,SY,367,SY,367,Armeria arctica,(Cham.) Wallr.
7803,LIMONIACEAE,SY,367,SY,367,Armeria labradorica,Wallr.
6574,LIMONIACEAE,SY,367,SY,367,Armeria scabra,Pall. ex Schult.
20387,LIMONIACEAE,SY,367,SY,367,Armeria sorda,Spreng.
4439,LIMONIACEAE,SY,367,SY,367,Statice maritima,Mill.
368,BRASSICACEAE,AC,368,AC,368,Armoracia rusticana,"Gaertn., Mey. et Scherb."
369,BRASSICACEAE,AC,369,AC,369,Armoracia sisymbrioides,(DC.) Cajand.
370,ASTERACEAE,AC,370,AC,370,Arnica frigida,C.A.Mey ex Iljin
4440,ASTERACEAE,SY,370,SY,370,Arnica santi-laurentii,Rydb.
372,ASTERACEAE,AC,372,AC,372,Arnica intermedia,Turcz.
373,ASTERACEAE,AC,373,AC,373,Arnica lessingii,Greene
4442,ASTERACEAE,SY,373,SY,373,Arnica porsildiorum,Boivin
374,ASTERACEAE,AC,374,AC,374,Arnica sachalinensis,(Regel) A. Gray
4443,ASTERACEAE,SY,374,SY,374,Arnica chamissonis var. sachalinensis,Regel
375,ASTERACEAE,AC,375,AC,375,Arnica unalaschcensis,Less.
377,POACEAE,AC,377,AC,377,Arrhenatherum elatius,(L.) J. et C.Presl
4444,POACEAE,SY,377,SY,377,Avena elatior,L.
381,ASTERACEAE,AC,381,AC,381,Artemisia anethifolia,Web. ex Stechm.
382,ASTERACEAE,AC,382,AC,382,Artemisia annua,L.
383,ASTERACEAE,AC,383,AC,383,Artemisia arctica,Less.
4448,ASTERACEAE,SY,383,SY,383,Artemisia chamissoniana,Bess.
6576,ASTERACEAE,SY,383,SY,383,Artemisia longepedunculata,Bess.
384,ASTERACEAE,AC,384,AC,384,Artemisia arctisibirica,Korobkov
4449,ASTERACEAE,SY,384,SY,384,Artemisia neglecta,Leonova
385,ASTERACEAE,AC,385,AC,385,Artemisia argyi,Levl. et Vaniot
386,ASTERACEAE,AC,386,AC,386,Artemisia aurata,Kom.
387,ASTERACEAE,AC,387,AC,387,Artemisia austriaca,Jacq.
388,ASTERACEAE,AC,388,AC,388,Artemisia bargusinensis,Spreng.
390,ASTERACEAE,AC,390,AC,390,Artemisia capillaris,Thunb.
391,ASTERACEAE,AC,391,AC,391,Artemisia commutata,Bess.
392,ASTERACEAE,AC,392,AC,392,Artemisia desertorum,Spreng.
4463,ASTERACEAE,SY,418,SY,392,Artemisia japonica f. mandshurica,Kom.
416,ASTERACEAE,AC,416,SY,392,Artemisia littoricola,Kitam.
418,ASTERACEAE,AC,418,SY,392,Artemisia mandshurica,(Kom.) Kom.
393,ASTERACEAE,AC,393,AC,393,Artemisia dracunculus,L.
4450,ASTERACEAE,SY,393,SY,393,Artemisia dracunculiformis,Krasch.
394,ASTERACEAE,AC,394,AC,394,Artemisia feddei,Levl. et Vaniot
4451,ASTERACEAE,MA,394,SY,394,Artemisia lavandulifolia,DC.
396,ASTERACEAE,AC,396,AC,396,Artemisia freyniana,(Pamp.) Krasch.
4452,ASTERACEAE,SY,396,SY,396,Artemisia sacrorum var. latifolia f. freyniana,Pamp.
6577,ASTERACEAE,SY,396,SY,396,Artemisia sacrorum var. minor f. vestita,Kom.
397,ASTERACEAE,AC,397,AC,397,Artemisia frigida,Willd.
398,ASTERACEAE,AC,398,AC,398,Artemisia furcata,Bieb.
4453,ASTERACEAE,SY,398,SY,398,Artemisia trifurcata,Steph. ex Spreng.
399,ASTERACEAE,AC,399,AC,399,Artemisia globularia,Bess.
4454,ASTERACEAE,SY,399,SY,399,Ajania globularia,(Bess.) Poljak.
395,ASTERACEAE,AC,395,SY,399,Artemisia flava,Jurtz.
400,ASTERACEAE,AC,400,AC,400,Artemisia glomerata,Ledeb.
7464,ASTERACEAE,SY,400,SY,400,Ajania glomerata,(Ledeb.) Poljak.
4455,ASTERACEAE,SY,400,SY,400,Artemisia curilensis,Spreng.
6578,ASTERACEAE,SY,400,SY,400,Artemisia leontopodioides,Fisch. ex Bess.
401,ASTERACEAE,AC,401,AC,401,Artemisia gmelini,Web. ex Stechm.
403,ASTERACEAE,AC,403,AC,403,Artemisia integrifolia,L.
4457,ASTERACEAE,SY,403,SY,403,Artemisia komarovii,Poljak.
404,ASTERACEAE,AC,404,AC,404,Artemisia jacutica,Drob.
405,ASTERACEAE,AC,405,AC,405,Artemisia japonica,Thunb.
406,ASTERACEAE,AC,406,AC,406,Artemisia keiskeana,Miq.
407,ASTERACEAE,AC,407,AC,407,Artemisia koidzumii,Nakai
408,ASTERACEAE,AC,408,AC,408,Artemisia kruhsiana,Bess.
4458,ASTERACEAE,SY,408,SY,408,Artemisia multisecta,Leonova
409,ASTERACEAE,AC,409,AC,409,Artemisia laciniata,Willd.
410,ASTERACEAE,AC,410,SY,409,Artemisia laciniatiformis,Kom.
411,ASTERACEAE,AC,411,AC,411,Artemisia lagocephala,(Bess.) DC.
412,ASTERACEAE,AC,412,AC,412,Artemisia lagopus,Fisch. ex Bess.
4460,ASTERACEAE,SY,412,SY,412,Artemisia meyeriana,Bess.
413,ASTERACEAE,AC,413,AC,413,Artemisia latifolia,Ledeb.
414,ASTERACEAE,AC,414,AC,414,Artemisia leucophylla,(Turcz. ex Bess.) Clarke
4461,ASTERACEAE,SY,414,SY,414,Artemisia vulgaris var. leucophylla,Turcz. ex Bess.
415,ASTERACEAE,AC,415,AC,415,Artemisia limosa,Koidz.
417,ASTERACEAE,AC,417,AC,417,Artemisia macilenta,(Maxim.) Krasch.
4462,ASTERACEAE,SY,417,SY,417,Artemisia campestris var. macilenta,Maxim.
421,ASTERACEAE,AC,421,AC,421,Artemisia mongolica,(Fisch. ex Bess.) Nakai
4465,ASTERACEAE,SY,421,SY,421,Artemisia vulgaris var. mongolica,Fisch. ex Bess.
422,ASTERACEAE,AC,422,AC,422,Artemisia montana,Pamp.
4466,ASTERACEAE,SY,422,SY,422,Artemisia gigantea,Kitam.
423,ASTERACEAE,AC,423,AC,423,Artemisia opulenta,Pamp.
424,ASTERACEAE,AC,424,AC,424,Artemisia palustris,L.
425,ASTERACEAE,AC,425,AC,425,Artemisia pannosa,Krasch.
426,ASTERACEAE,AC,426,AC,426,Artemisia punctigera,Krasch. ex Poljak.
429,ASTERACEAE,AC,429,AC,429,Artemisia rubripes,Nakai
432,ASTERACEAE,AC,432,AC,432,Artemisia schmidtiana,Maxim.
433,ASTERACEAE,AC,433,AC,433,Artemisia scoparia,Waldst. et Kit.
434,ASTERACEAE,AC,434,AC,434,Artemisia selengensis,Turcz. ex Bess.
435,ASTERACEAE,AC,435,AC,435,Artemisia senjavinensis,Bess.
4471,ASTERACEAE,SY,435,SY,435,Ajania senjavinensis,(Bess.) Poljak.
436,ASTERACEAE,AC,436,AC,436,Artemisia sericea,Web. ex Stechm.
437,ASTERACEAE,AC,437,AC,437,Artemisia sieversiana,Willd.
438,ASTERACEAE,AC,438,AC,438,Artemisia stelleriana,Bess.
439,ASTERACEAE,AC,439,AC,439,Artemisia stolonifera,(Maxim.) Kom.
4472,ASTERACEAE,SY,439,SY,439,Artemisia vulgaris var. stolonifera,Maxim.
440,ASTERACEAE,AC,440,AC,440,Artemisia subulata,Nakai
4473,ASTERACEAE,SY,440,SY,440,Artemisia stenophylla,Kitam.
441,ASTERACEAE,AC,441,AC,441,Artemisia sylvatica,Maxim.
4474,ASTERACEAE,SY,441,SY,441,Artemisia nutantiflora,Kom.
442,ASTERACEAE,AC,442,AC,442,Artemisia tanacetifolia,L.
443,ASTERACEAE,AC,443,AC,443,Artemisia tilesii,Ledeb.
444,ASTERACEAE,AC,444,AC,444,Artemisia tournefortiana,Reichenb.
445,ASTERACEAE,AC,445,AC,445,Artemisia umbrosa,(Bess.) Turcz. ex DC.
10142,ASTERACEAE,MA,445,SY,445,Artemisia dubia,Wall.
4467,ASTERACEAE,MA,423,SY,445,Artemisia verlotorum,Lamotte
4475,ASTERACEAE,SY,445,SY,445,Artemisia vulgaris var. umbrosa,Bess.
447,ASTERACEAE,AC,447,AC,447,Artemisia vulgaris,L.
449,POACEAE,AC,449,AC,449,Arthraxon hispidus,(Thunb.) Makino
6584,POACEAE,SY,450,SY,449,Arthraxon hispidus ssp. langsdorffii,(Trin.) Tzvel.
450,POACEAE,AC,450,SY,449,Arthraxon langsdorffii,(Trin.) Roshev.
4477,POACEAE,SY,449,SY,449,Phalaris hispida,Thunb.
451,ROSACEAE,AC,451,AC,451,Aruncus dioicus,(Malt.) Fern.
13099,ROSACEAE,SY,451,SY,451,Actaea dioica,Walt.
7465,ROSACEAE,SY,451,SY,451,Aruncus asiaticus,Pojark.
6585,ROSACEAE,SY,451,SY,451,Aruncus kamtschaticus,(Maxim.) Rydb.
452,ROSACEAE,AC,452,AC,452,Aruncus parvulus,Kom.
454,POACEAE,AC,454,AC,454,Arundinella hirta,(Thunb.) Tanaka
4481,POACEAE,SY,454,SY,454,Poa hirta,Thunb.
455,ARISTOLOCHIACEAE,AC,455,AC,455,Asarum heterotropoides,Fr. Schmidt
456,ARISTOLOCHIACEAE,AC,456,AC,456,Asarum sieboldii,Miq.
457,ASPARAGACEAE,AC,457,AC,457,Asparagus davuricus,Fisch. ex Link
4482,ASPARAGACEAE,SY,457,MS,457,Asparagus dahuricus,Fisch.
458,ASPARAGACEAE,AC,458,AC,458,Asparagus oligoclonos,Maxim.
459,ASPARAGACEAE,AC,459,AC,459,Asparagus schoberioides,Kunth
460,BORAGINACEAE,AC,460,AC,460,Asperugo procumbens,L.
461,ASPLENIACEAE,AC,461,AC,461,Asplenium incisum,Thunb.
462,ASPLENIACEAE,AC,462,AC,462,Asplenium ruta-muraria,L.
463,ASPLENIACEAE,AC,463,AC,463,Asplenium tenuicaule,Hayata
7467,ASPLENIACEAE,SY,463,SY,463,Asplenium conmixum,Ching
6587,ASPLENIACEAE,SY,463,SY,463,Asplenium subvarians,Ching
4483,ASPLENIACEAE,SY,463,SY,463,Gymnogramme fauriei,Christ
465,ASTERACEAE,AC,465,AC,465,Aster ageratoides,Turcz.
7468,ASTERACEAE,SY,465,SY,465,Aster luxurifolius,Tamamsch.
7934,ASTERACEAE,SY,465,SY,465,Aster pensauensis,Tamamsch.
7806,ASTERACEAE,SY,465,SY,465,Aster see-burejensis,Tamamsch.
6588,ASTERACEAE,SY,465,SY,465,Aster suputinicus,Tamamsch.
4484,ASTERACEAE,SY,465,SY,465,Aster sutschanensis,Kom.
466,ASTERACEAE,AC,466,AC,466,Aster glehnii,Fr. Schmidt
467,ASTERACEAE,AC,467,AC,467,Aster lanceolatus,Willd.
468,ASTERACEAE,AC,468,AC,468,Aster maackii,Regel
469,ASTERACEAE,AC,469,AC,469,Aster novae-angliae,L.
470,ASTERACEAE,AC,470,AC,470,Aster novi-belgii,L.
472,ASTERACEAE,AC,472,AC,472,Aster sibiricus,L.
4486,ASTERACEAE,SY,473,SY,472,Aster sibiricus var. subintegerrima,Trautv.
473,ASTERACEAE,AC,473,SY,472,Aster subintegerrimus,(Trautv.) Ostenf. et Resv.
474,ASTERACEAE,AC,474,AC,474,Aster tataricus,L. fil.
5063,ASTERACEAE,SY,1590,SY,474,Aster oharae,Nakai
475,ASTERACEAE,AC,475,AC,475,Aster woroschilovii,Zdorovjeva et Schapoval
476,SAXIFRAGACEAE,AC,476,AC,476,Astilbe chinensis,(Maxim.) Franch. et Savat.
4488,SAXIFRAGACEAE,SY,476,SY,476,Hoteia chinensis,Maxim.
477,SAXIFRAGACEAE,AC,477,AC,477,Astilbe thunbergii,(Siebold et Zucc.) Miq.
4489,SAXIFRAGACEAE,SY,477,SY,477,Hoteia thunbergii,Siebold et Zucc.
478,FABACEAE,AC,478,AC,478,Astragalus adsurgens,Pall.
479,FABACEAE,AC,479,AC,479,Astragalus alpinus,L.
4490,FABACEAE,SY,479,SY,479,Astragalus salicetorum,Kom.
480,FABACEAE,AC,480,AC,480,Astragalus austrosachalinensis,N.S.Pavlova
4491,FABACEAE,SY,480,SY,480,Astragalus sachalinensis var. pubescens,N.S.Pavlova
481,FABACEAE,AC,481,AC,481,Astragalus chinensis,L. fil.
482,FABACEAE,AC,482,AC,482,Astragalus danicus,Retz.
483,FABACEAE,AC,483,AC,483,Astragalus davuricus,(Pall.) DC.
4492,FABACEAE,SY,483,SY,483,Phaca davurica,Pall.
484,FABACEAE,AC,484,AC,484,Astragalus frigidus,(L.) A. Gray
4493,FABACEAE,SY,484,SY,484,Phaca frigida,L.
486,FABACEAE,AC,486,AC,486,Astragalus inopinatus,Boriss.
487,FABACEAE,AC,487,AC,487,Astragalus ishigensis,Maxim. ex Kom.
488,FABACEAE,AC,488,AC,488,Astragalus japonicus,Boissieu
4494,FABACEAE,SY,488,SY,488,Astragalus kurilensis,Matsum.
489,FABACEAE,AC,489,AC,489,Astragalus kawakamii,Matsum.
491,FABACEAE,AC,491,AC,491,Astragalus marinus,Boriss.
492,FABACEAE,AC,492,AC,492,Astragalus membranaceus,(Fisch.) Bunge
4496,FABACEAE,SY,492,SY,492,Phaca membranacea,Fisch.
493,FABACEAE,AC,493,AC,493,Astragalus norvegicus,Grauer
4497,FABACEAE,SY,493,SY,493,Astragalus oroboides,Hornem
494,FABACEAE,AC,494,AC,494,Astragalus ochotensis,Khokhr.
495,FABACEAE,AC,495,AC,495,Astragalus polaris,Benth. ex Hook.
4498,FABACEAE,SY,495,SY,495,Astragalus atlasovii,Kom.
496,FABACEAE,AC,496,AC,496,Astragalus sachalinensis,Bunge
497,FABACEAE,AC,497,AC,497,Astragalus schelichowii,Turcz.
4499,FABACEAE,SY,497,SY,497,Astragalus paraglycyphyllus,Boissieu
499,FABACEAE,AC,499,AC,499,Astragalus shinanensis,Ohwi
500,FABACEAE,AC,500,AC,500,Astragalus tolmaczevii,Jurtz.
501,FABACEAE,AC,501,AC,501,Astragalus tugarinovii,Basil.
502,FABACEAE,AC,502,AC,502,Astragalus tumninensis,N.S. Pavlova et Bassargin
503,FABACEAE,AC,503,AC,503,Astragalus uliginosus,L.
504,FABACEAE,AC,504,AC,504,Astragalus umbellatus,Bunge
505,FABACEAE,AC,505,AC,505,Astragalus vallicoloides,Khokhr.
506,CAMPANULACEAE,AC,506,AC,506,Astrocodon expansus,(J.Rudolph) Fed.
7472,CAMPANULACEAE,SY,506,SY,506,Astrocodon kruhseanus,(Fisch. ex Regel et Til.) Fed.
4503,CAMPANULACEAE,SY,506,SY,506,Campanula expansa,J.Rudolph
6594,CAMPANULACEAE,SY,506,SY,506,Campanula kruhseana,Fisch. ex Regel et Til.
507,CAMPANULACEAE,AC,507,AC,507,Asyneuma japonicum,(Miq.) Briq.
4504,CAMPANULACEAE,SY,507,SY,507,Phyteuma japonicum,Miq.
509,ATHYRIACEAE,AC,509,AC,509,Athyrium americanum,(Butt.) Maxon
7474,ATHYRIACEAE,MA,509,SY,509,Athyrium alpestre,(Hoppe) Clairv.
4506,ATHYRIACEAE,SY,509,SY,509,Athyrium alpestre var. americanum,Butt.
7808,ATHYRIACEAE,MA,509,SY,509,Athyrium distentifolium,Tausch ex Opiz
511,ATHYRIACEAE,AC,511,AC,511,Athyrium fauriei,(Christ) Makino
6597,ATHYRIACEAE,SY,511,SY,511,Athyrium yokoscense var. fauriei,(Christ) Tagawa
4508,ATHYRIACEAE,SY,511,SY,511,Nephrodium fauriei,Christ
512,ATHYRIACEAE,AC,512,AC,512,Athyrium filix-femina,(L.) Roth
4509,ATHYRIACEAE,SY,512,SY,512,Polypodium filix-femina,L.
513,ATHYRIACEAE,AC,513,AC,513,Athyrium monomachii,(Kom.) Kom.
7476,ATHYRIACEAE,SY,513,SY,513,Athyrium filix-femina ssp. jacutense,(V.Petrov) Sipl.
6599,ATHYRIACEAE,SY,513,SY,513,Athyrium filix-femina var. jacutense,V.Petrov
4510,ATHYRIACEAE,SY,513,SY,513,Athyrium filix-femina var. monomachii,Kom.
514,ATHYRIACEAE,AC,514,AC,514,Athyrium rupestre,Kodama
515,ATHYRIACEAE,AC,515,AC,515,Athyrium sinense,Rupr.
7477,ATHYRIACEAE,SY,515,SY,515,Athyrium changpaishanense,Ching et Worosch.
4511,ATHYRIACEAE,SY,515,SY,515,Athyrium filix-femina var. rubripes,Kom.
6600,ATHYRIACEAE,SY,515,SY,515,Athyrium rubripes,(Kom.) Kom.
516,ATHYRIACEAE,AC,516,AC,516,Athyrium vidalii,(Franch. et Savat.) Nakai
4512,ASPLENIACEAE,SY,516,SY,516,Asplenium vivaldii,Franch. et Savat.
517,ATHYRIACEAE,AC,517,AC,517,Athyrium wardii,(Hook.) Makino
4513,ASPLENIACEAE,SY,517,SY,517,Asplenium wardii,Hook.
518,ATHYRIACEAE,AC,518,AC,518,Athyrium yokoscense,(Franch. et Savat.) Christ
4514,ASPLENIACEAE,SY,518,SY,518,Asplenium yokoscense,Franch. et Savat.
6602,ATHYRIACEAE,SY,518,SY,518,Aspidium subspinulosum,Christ
7999,ATHYRIACEAE,MA,518,SY,518,Athyrium goeringianum,(G.Kunze) Moore
7478,ATHYRIACEAE,SY,518,SY,518,Athyrium lucidulum,Kom.
7810,ATHYRIACEAE,SY,518,SY,518,Athyrium possieticum,Kom.
7937,ATHYRIACEAE,SY,518,SY,518,Athyrium subspinulosum,(Christ) Ching et Worosch
524,CHENOPODIACEAE,AC,524,AC,524,Atriplex gmelinii,C. A. Mey.
525,CHENOPODIACEAE,AC,525,AC,525,Atriplex hortensis,L.
526,CHENOPODIACEAE,AC,526,AC,526,Atriplex micrantha,C.A. Mey.
527,CHENOPODIACEAE,AC,527,AC,527,Atriplex patens,(Litv.) Iljin
4520,CHENOPODIACEAE,SY,527,SY,527,Atriplex littoralis var. patens,Litv.
528,CHENOPODIACEAE,AC,528,AC,528,Atriplex patula,L.
529,CHENOPODIACEAE,AC,529,AC,529,Atriplex prostrata,Boucher ex DC.
530,CHENOPODIACEAE,AC,530,AC,530,Atriplex sibirica,L.
531,CHENOPODIACEAE,AC,531,AC,531,Atriplex subcordata,Kitag.
532,CHENOPODIACEAE,AC,532,AC,532,Atriplex tatarica,L.
533,POACEAE,AC,533,AC,533,Avena fatua,L.
535,POACEAE,AC,535,AC,535,Avena sativa,L.
536,POACEAE,AC,536,AC,536,Avena strigosa,Schreb.
540,CHENOPODIACEAE,AC,540,AC,540,Axyris amaranthoides,L.
541,CHENOPODIACEAE,AC,541,AC,541,Axyris hybrida,L.
542,CHENOPODIACEAE,AC,542,AC,542,Axyris sphaerosperma,Fisch. et Mey.
546,BRASSICACEAE,AC,546,AC,546,Barbarea orthoceras,Ledeb.
555,POACEAE,AC,555,AC,555,Beckmannia syzigachne,(Steud.) Fern.
4537,POACEAE,SY,555,SY,555,Panicum syzigachne,Steud.
557,IRIDACEAE,AC,557,AC,557,Belamcanda chinensis,(L.) DC.
4539,IRIDACEAE,SY,557,SY,557,Ixia chinensis,L.
558,ASTERACEAE,AC,558,AC,558,Bellis perennis,L.
559,BERBERIDACEAE,AC,559,AC,559,Berberis amurensis,Rupr.
561,BRASSICACEAE,AC,561,AC,561,Berteroa incana,(L.) DC.
4540,BRASSICACEAE,SY,561,SY,561,Alyssum incanum,L.
562,CHENOPODIACEAE,AC,562,AC,562,Beta vulgaris,L.
564,BETULACEAE,AC,564,AC,564,Betula costata,Trautv.
565,BETULACEAE,AC,565,AC,565,Betula davurica,Pall.
566,BETULACEAE,AC,566,AC,566,Betula ermanii,Cham.
6617,BETULACEAE,SY,566,SY,566,Betula paraermanii,V.Vassil.
4542,BETULACEAE,SY,566,SY,566,Betula ulmifolia,Sieb. et Zucc.
568,BETULACEAE,AC,568,AC,568,Betula fruticosa,Pall.
4544,BETULACEAE,SY,568,SY,568,Betula extremiorientalis,Kuzen. et V.Vassil.
570,BETULACEAE,AC,570,AC,570,Betula maximowicziana,Regel
574,BETULACEAE,AC,574,AC,574,Betula schmidtii,Regel
575,ASTERACEAE,AC,575,AC,575,Bidens cernua,L.
576,ASTERACEAE,AC,576,AC,576,Bidens frondosa,L.
578,ASTERACEAE,AC,578,AC,578,Bidens maximowicziana,Oetting.
4548,ASTERACEAE,SY,578,SY,578,Bidens radiata var. pinnatifida,(Turcz. ex DC.) Kitam.
579,ASTERACEAE,AC,579,AC,579,Bidens parviflora,Willd.
580,ASTERACEAE,AC,580,AC,580,Bidens radiata,Thuil.
577,ASTERACEAE,AC,577,SY,580,Bidens kamtschatica,Vass.
581,ASTERACEAE,AC,581,AC,581,Bidens tripartita,L.
4549,ASTERACEAE,SY,581,SY,581,Bidens taquetii,Levl. et Vaniot
592,URTICACEAE,AC,592,AC,592,Boehmeria tricuspis,(Hance) Makino
6629,URTICACEAE,SY,592,SY,592,Boehmeria japonica var. tricuspis,(Hance) Maxim.
4560,URTICACEAE,SY,592,SY,592,Boehmeria platyphylla var. tricuspis,Hance
598,BORAGINACEAE,AC,598,AC,598,Borago officinalis,L.
599,BRASSICACEAE,AC,599,AC,599,Borodinia tilingii,(Regel) Berkut.
4565,BRASSICACEAE,SY,599,SY,599,Borodinia baicalensis,N.Busch
6633,BRASSICACEAE,SY,599,SY,599,Braya tilingii,Regel
600,OROBANCHACEAE,AC,600,AC,600,Boschniakia rossica,(Cham. et Schlecht.) B.Fedtsch.
